    A,    B, TOTAL_VOL,SOV_GU_VOL,    SOV_MLF_VOL,    SOV_MLT_VOL,HOV_GU_VOL,    HOV_MLF_VOL,    HOV_MLT_VOL,TRK_GU_VOL,TRK_ML_VOL,      CSPD,  VC_RATIO,      TOLL,      TIME
  157,  285,      5062,      4765,            132,            164,         0,         0,              0,              0,         0,     59.24,      0.87,         0,       0.338260
  204,  232,      4188,      3958,            172,             58,         0,         0,              0,              0,         0,     59.89,      0.72,         0,       0.510553
  233,  205,      1428,      1344,             54,             30,         0,         0,              0,              0,         0,     59.99,      0.25,         0,       0.536817
  249,  251,       956,         0,              0,            956,         0,         0,              0,              0,         0,     64.84,      0.53,      0.18,       0.484054
  252,  250,       236,         0,              0,            236,         0,         0,              0,              0,         0,     64.97,      0.13,         0,       0.492583
  277,  283,      1233,         0,              0,           1233,         0,         0,              0,              0,         0,     64.66,      0.69,      0.19,       0.303065
  284,  278,       323,         0,              0,            323,         0,         0,              0,              0,         0,     64.96,      0.18,         0,       0.292040
  286,  158,      1715,      1639,             59,             17,         0,         0,              0,              0,         0,     59.98,      0.29,         0,       0.307583
