    A,    B, TOTAL_VOL,SOV_GU_VOL,    SOV_MLF_VOL,    SOV_MLT_VOL,HOV_GU_VOL,    HOV_MLF_VOL,    HOV_MLT_VOL,TRK_GU_VOL,TRK_ML_VOL,      CSPD,  VC_RATIO,      TOLL,      TIME
  157,  285,      1519,      1487,              0,             32,         0,         0,              0,              0,         0,     59.99,      0.26,         0,       0.334078
  204,  232,      1218,      1210,              0,              7,         0,         0,              0,              0,         0,     59.99,      0.21,         0,       0.509694
  233,  205,      2291,      2257,              0,             34,         0,         0,              0,              0,         0,     59.98,      0.39,         0,       0.536916
  249,  251,       161,         0,              0,            161,         0,         0,              0,              0,         0,     64.98,      0.09,      0.23,       0.483024
  252,  250,       292,         0,              0,            292,         0,         0,              0,              0,         0,     64.97,      0.16,      0.23,       0.492622
  277,  283,       159,         0,              0,            159,         0,         0,              0,              0,         0,     64.98,      0.09,      0.23,       0.301578
  284,  278,       396,         0,              0,            396,         0,         0,              0,              0,         0,     64.96,      0.22,      0.23,       0.292075
  286,  158,      2772,      2740,              0,             33,         0,         0,              0,              0,         0,     59.97,      0.48,         0,       0.307673
