    A,    B, TOTAL_VOL,SOV_GU_VOL,    SOV_MLF_VOL,    SOV_MLT_VOL,HOV_GU_VOL,    HOV_MLF_VOL,    HOV_MLT_VOL,TRK_GU_VOL,TRK_ML_VOL,      CSPD,  VC_RATIO,      TOLL,      TIME
  157,  285,      3386,      3315,              0,             71,         0,         0,              0,              0,         0,     59.95,      0.58,         0,       0.334295
  204,  232,      2714,      2697,              0,             17,         0,         0,              0,              0,         0,     59.97,      0.47,         0,       0.509874
  233,  205,       535,       527,              0,              8,         0,         0,              0,              0,         0,     59.99,      0.09,         0,       0.536753
  249,  251,       380,         0,              0,            380,         0,         0,              0,              0,         0,     64.96,      0.21,      0.23,       0.483177
  252,  250,        68,         0,              0,             68,         0,         0,              0,              0,         0,     64.99,      0.04,      0.23,       0.492483
  277,  283,       381,         0,              0,            381,         0,         0,              0,              0,         0,     64.96,      0.21,      0.23,       0.301674
  284,  278,        91,         0,              0,             91,         0,         0,              0,              0,         0,     64.98,      0.05,      0.23,       0.291952
  286,  158,       648,       640,              0,              8,         0,         0,              0,              0,         0,     59.99,      0.11,         0,       0.307534
